Category,Brand,Model,Product Name,SKU Variation,Product Link,Description,Specification
Hardware / Fasteners / Bolts / Carriage Bolts,Everbilt,800300,3/8 in.-16 x 5 in. Zinc Plated Carriage Bolt (25-Pack),3/8 in~~5 in~~25,https://www.homedepot.com/p/Everbilt-3-8-in-16-x-5-in-Zinc-Plated-Carriage-Bolt-25-Pack-800300/204281320,"About This Product
Carriage bolts have a smooth rounded head with a square neck underneath that locks into wood when tightened. Use with a pre-drilled hole and secure with a hex nut and washer to prevent spinning. They are great fasteners for decks, play equipment, docks, fencing, and furniture.
Highlights:
- Extremely sturdy load-bearing fastener
- Square neck prevents the bolt from turning once installed
- Smooth round head is safe for furniture and play equipment
The unique design is great for connections where the head is not accessible for tightening Made from zinc plated steel for durability The self-locking square neck and coarse threads fasten very securely Fully threaded Includes 25 pieces to complete your project <a href=""https://www.homedepot.com/c/ab/types-of-fasteners/9ba683603be9fa5395fab9088c80678"" target=""_blank"" style=""color:#F96302;"">Knowing the correct&nbsp;types of fasteners&nbsp;will make your projects run more smoothly and be more secure.</a> <a href=""https://www.homedepot.com/c/ab/types-of-nuts-and-bolts/9ba683603be9fa5395fab901b39a8293"" target=""_blank"" style=""color:#F96302;"">This guide will tell you about the types of nuts and bolts and the different types of bolt heads.</a> <a href=""https://www.homedepot.com/c/ab/grades-of-bolts/9ba683603be9fa5395fab90189731df8"" target=""_blank"" style=""color:#F96302;"">Purchasing the right grade of bolt will make sure you have a solid, durable joining of two materials.</a> <a href=""https://www.homedepot.com/c/ab/types-of-washers-and-nuts/9ba683603be9fa5395fab90d91f22f6"" target=""_blank"" style=""color:#F96302;"">Choosing the right&nbsp;type of&nbsp;washer for&nbsp;a&nbsp;project can be more complicated than it seems. This guide&nbsp;will list and describe the many types of washers and&nbsp;their recommended purposes.</a> <a href=""https://www.homedepot.com/b/Hardware-Fasteners-Bolts/Everbilt/N-5yc1vZc26wZ402"" target=""_blank"" style=""color:#F96302;"">Shop all Everbilt bolts</a>
Product Information
Internet # 204281320 Model # 800300 Store SKU # 504270 Store SO SKU # None","Details:
  - ACQ Rated Fastener: No
  - Fastener Length: 5 in
  - Fastener Type: Carriage Bolt
  - Finish Family: Zinc
  - Grade: A307
  - Material: Steel
  - Measurement System: Inches
  - Package Quantity: 25
  - Product Weight (lb.): 0.14 lb
  - Returnable: 90-Day
  - Thread Style: Coarse Thread

Warranty / Certifications:
  - Manufacturer Warranty: None

Dimensions:
  - Assembled Depth (in.): 0.84 in
  - Assembled Height (in.): 5 in
  - Assembled Width (in.): 0.84 in
  - Fastener Length (in.): 5
  - Head diameter (in.): 0.84
  - Size: 3/8 in
"
Hardware / Fasteners / Bolts / Carriage Bolts,Everbilt,800420,1/2 in.-13 x 3-1/2 in. Zinc Plated Carriage Bolt (20-Pack),1/2 in~~3-1/2 in~~20,https://www.homedepot.com/p/Everbilt-1-2-in-13-x-3-1-2-in-Zinc-Plated-Carriage-Bolt-20-Pack-800420/204281323,"About This Product
Carriage bolts have a smooth rounded head with a square neck underneath that locks into wood when tightened. Use with a pre-drilled hole and secure with a hex nut and washer to prevent spinning. They are great fasteners for decks, play equipment, docks, fencing, and furniture.
Highlights:
- Extremely sturdy load-bearing fastener
- Square neck prevents the bolt from turning once installed
- Smooth round head is safe for furniture and play equipment
Unique design is great for connections where the head is not accessible for tightening Made from zinc plated steel for durability Self-locking square neck and coarse threads fasten very securely Fully threaded Includes 20-pieces to complete your project Buy by the box and save
Product Information
Internet # 204281323 Model # 800420 Store SKU # 654248 Store SO SKU # None","Details:
  - ACQ Rated Fastener: No
  - Fastener Length: 3-1/2 in
  - Fastener Type: Carriage Bolt
  - Finish Family: Zinc
  - Grade: A307
  - Material: Steel
  - Measurement System: Inches
  - Package Quantity: 20
  - Product Weight (lb.): 0.2 lb
  - Returnable: 90-Day
  - Thread Style: Coarse Thread

Warranty / Certifications:
  - Manufacturer Warranty: None

Dimensions:
  - Assembled Depth (in.): 1.06 in
  - Assembled Height (in.): 3.5 in
  - Assembled Width (in.): 1.06 in
  - Fastener Length (in.): 3.5
  - Head diameter (in.): 1.06
  - Size: 1/2 in
"
Hardware / Fasteners / Bolts / Carriage Bolts,Everbilt,800436,1/2 in.-13 x 4 in. Zinc Plated Carriage Bolt,1/2 in~~4 in~~1,https://www.homedepot.com/p/Everbilt-1-2-in-13-x-4-in-Zinc-Plated-Carriage-Bolt-800436/204633589,"About This Product
Carriage bolts have a smooth rounded head with a square neck underneath that locks into wood when tightened. Use with a pre-drilled hole and secure with a hex nut and washer to prevent spinning. They are great fasteners for decks, play equipment, docks, fencing, and furniture.
Highlights:
- Extremely sturdy load-bearing fastener
- Square neck prevents the bolt from turning once installed
- Smooth round head is safe for furniture and play equipment
Unique design is great for connections where the head is not accessible for tightening Made from zinc plated steel for durability Self-locking square neck and coarse threads fasten very securely Fully threaded Includes 1-piece to complete your project <a href=""https://www.homedepot.com/c/ab/types-of-fasteners/9ba683603be9fa5395fab9088c80678"" target=""_blank"" style=""color:#F96302;"">Knowing the correct&nbsp;types of fasteners&nbsp;will make your projects run more smoothly and be more secure.</a> <a href=""https://www.homedepot.com/c/ab/types-of-nuts-and-bolts/9ba683603be9fa5395fab901b39a8293"" target=""_blank"" style=""color:#F96302;"">This guide will tell you about the types of nuts and bolts and the different types of bolt heads.</a> <a href=""https://www.homedepot.com/c/ab/grades-of-bolts/9ba683603be9fa5395fab90189731df8"" target=""_blank"" style=""color:#F96302;"">Purchasing the right grade of bolt will make sure you have a solid, durable joining of two materials.</a> <a href=""https://www.homedepot.com/c/ab/types-of-washers-and-nuts/9ba683603be9fa5395fab90d91f22f6"" target=""_blank"" style=""color:#F96302;"">Choosing the right&nbsp;type of&nbsp;washer for&nbsp;a&nbsp;project can be more complicated than it seems. This guide&nbsp;will list and describe the many types of washers and&nbsp;their recommended purposes.</a> <a href=""https://www.homedepot.com/b/Hardware-Fasteners-Bolts/Everbilt/N-5yc1vZc26wZ402"" target=""_blank"" style=""color:#F96302;"">Shop all Everbilt bolts</a>
Product Information
Internet # 204633589 Model # 800436 Store SKU # 654256 Store SO SKU # None","Details:
  - ACQ Rated Fastener: No
  - Fastener Length: 4 in
  - Fastener Type: Carriage Bolt
  - Finish Family: Zinc
  - Grade: A307
  - Material: Steel
  - Measurement System: Inches
  - Package Quantity: 1
  - Product Weight (lb.): 0.24 lb
  - Returnable: 90-Day
  - Thread Style: Coarse Thread

Warranty / Certifications:
  - Manufacturer Warranty: None

Dimensions:
  - Assembled Depth (in.): 1.06 in
  - Assembled Height (in.): 4 in
  - Assembled Width (in.): 1.06 in
  - Fastener Length (in.): 4
  - Head diameter (in.): 1.06
  - Size: 1/2 in
"
Hardware / Fasteners / Bolts / Carriage Bolts,Everbilt,800090,1/4 in.-20 x 5 in. Zinc Plated Carriage Bolt (25-Pack),1/4 in~~5 in~~25,https://www.homedepot.com/p/Everbilt-1-4-in-20-x-5-in-Zinc-Plated-Carriage-Bolt-25-Pack-800090/204281327,"About This Product
Carriage bolts have a smooth rounded head with a square neck underneath that locks into wood when tightened. Use with a pre-drilled hole and secure with a hex nut and washer to prevent spinning. They are great fasteners for decks, play equipment, docks, fencing, and furniture.
Highlights:
- Extremely sturdy load-bearing fastener
- Square neck prevents the bolt from turning once installed
- Smooth round head is safe for furniture and play equipment
The unique design is great for connections where the head is not accessible for tightening Made from zinc plated steel for durability The self-locking square neck and coarse threads fasten very securely Fully threaded Includes 25 pieces to complete your project Buy by the box and save <a href=""https://www.homedepot.com/c/ab/types-of-fasteners/9ba683603be9fa5395fab9088c80678"" target=""_blank"" style=""color:#F96302;"">Knowing the correct&nbsp;types of fasteners&nbsp;will make your projects run more smoothly and be more secure.</a> <a href=""https://www.homedepot.com/c/ab/types-of-nuts-and-bolts/9ba683603be9fa5395fab901b39a8293"" target=""_blank"" style=""color:#F96302;"">This guide will tell you about the types of nuts and bolts and the different types of bolt heads.</a> <a href=""https://www.homedepot.com/c/ab/grades-of-bolts/9ba683603be9fa5395fab90189731df8"" target=""_blank"" style=""color:#F96302;"">Purchasing the right grade of bolt will make sure you have a solid, durable joining of two materials.</a> <a href=""https://www.homedepot.com/c/ab/types-of-washers-and-nuts/9ba683603be9fa5395fab90d91f22f6"" target=""_blank"" style=""color:#F96302;"">Choosing the right&nbsp;type of&nbsp;washer for&nbsp;a&nbsp;project can be more complicated than it seems. This guide&nbsp;will list and describe the many types of washers and&nbsp;their recommended purposes.</a> <a href=""https://www.homedepot.com/b/Hardware-Fasteners-Bolts/Everbilt/N-5yc1vZc26wZ402"" target=""_blank"" style=""color:#F96302;"">Shop all Everbilt bolts</a>
Product Information
Internet # 204281327 Model # 800090 Store SKU # 187277 Store SO SKU # None","Details:
  - ACQ Rated Fastener: No
  - Fastener Length: 5 in
  - Fastener Type: Carriage Bolt
  - Finish Family: Zinc
  - Grade: A307
  - Material: Steel
  - Measurement System: Inches
  - Package Quantity: 25
  - Product Weight (lb.): 0.06 lb
  - Returnable: 90-Day
  - Thread Style: Coarse Thread

Warranty / Certifications:
  - Manufacturer Warranty: None

Dimensions:
  - Assembled Depth (in.): 0.58 in
  - Assembled Height (in.): 5 in
  - Assembled Width (in.): 0.58 in
  - Fastener Length (in.): 5
  - Head diameter (in.): 0.58
  - Size: 1/4 in
"
Hardware / Fasteners / Bolts / Carriage Bolts,Everbilt,800440,1/2 in.-13 x 4-1/2 in. Zinc Plated Carriage Bolt (20-Pack),1/2 in~~4-1/2 in~~20,https://www.homedepot.com/p/Everbilt-1-2-in-13-x-4-1-2-in-Zinc-Plated-Carriage-Bolt-20-Pack-800440/204281324,"About This Product
Carriage bolts have a smooth rounded head with a square neck underneath that locks into wood when tightened. Use with a pre-drilled hole and secure with a hex nut and washer to prevent spinning. They are great fasteners for decks, play equipment, docks, fencing, and furniture.
Highlights:
- Extremely sturdy load-bearing fastener
- Square neck prevents the bolt from turning once installed
- Smooth round head is safe for furniture and play equipment
The unique design is great for connections where the head is not accessible for tightening Made from zinc plated steel for durability The self-locking square neck and coarse threads fasten very securely Fully threaded Includes 20 pieces to complete your project Head code BTB <a href=""https://www.homedepot.com/c/ab/types-of-fasteners/9ba683603be9fa5395fab9088c80678"" target=""_blank"" style=""color:#F96302;"">Knowing the correct&nbsp;types of fasteners&nbsp;will make your projects run more smoothly and be more secure.</a> <a href=""https://www.homedepot.com/c/ab/types-of-nuts-and-bolts/9ba683603be9fa5395fab901b39a8293"" target=""_blank"" style=""color:#F96302;"">This guide will tell you about the types of nuts and bolts and the different types of bolt heads.</a> <a href=""https://www.homedepot.com/c/ab/grades-of-bolts/9ba683603be9fa5395fab90189731df8"" target=""_blank"" style=""color:#F96302;"">Purchasing the right grade of bolt will make sure you have a solid, durable joining of two materials.</a> <a href=""https://www.homedepot.com/c/ab/types-of-washers-and-nuts/9ba683603be9fa5395fab90d91f22f6"" target=""_blank"" style=""color:#F96302;"">Choosing the right&nbsp;type of&nbsp;washer for&nbsp;a&nbsp;project can be more complicated than it seems. This guide&nbsp;will list and describe the many types of washers and&nbsp;their recommended purposes.</a> <a href=""https://www.homedepot.com/b/Hardware-Fasteners-Bolts/Everbilt/N-5yc1vZc26wZ402"" target=""_blank"" style=""color:#F96302;"">Shop all Everbilt bolts</a>
Product Information
Internet # 204281324 Model # 800440 Store SKU # 267503 Store SO SKU # None","Details:
  - ACQ Rated Fastener: No
  - Fastener Length: 4-1/2 in
  - Fastener Type: Carriage Bolt
  - Finish Family: Zinc
  - Grade: A307
  - Material: Steel
  - Measurement System: Inches
  - Package Quantity: 20
  - Product Weight (lb.): 0.27 lb
  - Returnable: 90-Day
  - Thread Style: Coarse Thread

Warranty / Certifications:
  - Manufacturer Warranty: None

Dimensions:
  - Assembled Depth (in.): 1.06 in
  - Assembled Height (in.): 4.5 in
  - Assembled Width (in.): 1.06 in
  - Fastener Length (in.): 4.5 in
  - Head diameter (in.): 1.06
  - Size: 1/2 in
"
Hardware / Fasteners / Bolts / Carriage Bolts,Everbilt,800450,1/2 in.-13 x 5 in. Zinc Plated Carriage Bolt (20-Pack),1/2 in~~5 in~~20,https://www.homedepot.com/p/Everbilt-1-2-in-13-x-5-in-Zinc-Plated-Carriage-Bolt-20-Pack-800450/204281325,"About This Product
Carriage bolts have a smooth rounded head with a square neck underneath that locks into wood when tightened. Use with a pre-drilled hole and secure with a hex nut and washer to prevent spinning. They are great fasteners for decks, play equipment, docks, fencing, and furniture.
Highlights:
- Extremely sturdy load-bearing fastener
- Square neck prevents the bolt from turning once installed
- Smooth round head is safe for furniture and play equipment
The unique design is great for connections where the head is not accessible for tightening Made from zinc plated steel for durability The self-locking square neck and coarse threads fasten very securely Fully threaded Includes 20 pieces to complete your project Buy by the box and save <a href=""https://www.homedepot.com/c/ab/types-of-fasteners/9ba683603be9fa5395fab9088c80678"" target=""_blank"" style=""color:#F96302;"">Knowing the correct&nbsp;types of fasteners&nbsp;will make your projects run more smoothly and be more secure.</a> <a href=""https://www.homedepot.com/c/ab/types-of-nuts-and-bolts/9ba683603be9fa5395fab901b39a8293"" target=""_blank"" style=""color:#F96302;"">This guide will tell you about the types of nuts and bolts and the different types of bolt heads.</a> <a href=""https://www.homedepot.com/c/ab/grades-of-bolts/9ba683603be9fa5395fab90189731df8"" target=""_blank"" style=""color:#F96302;"">Purchasing the right grade of bolt will make sure you have a solid, durable joining of two materials.</a> <a href=""https://www.homedepot.com/c/ab/types-of-washers-and-nuts/9ba683603be9fa5395fab90d91f22f6"" target=""_blank"" style=""color:#F96302;"">Choosing the right&nbsp;type of&nbsp;washer for&nbsp;a&nbsp;project can be more complicated than it seems. This guide&nbsp;will list and describe the many types of washers and&nbsp;their recommended purposes.</a> <a href=""https://www.homedepot.com/b/Hardware-Fasteners-Bolts/Everbilt/N-5yc1vZc26wZ402"" target=""_blank"" style=""color:#F96302;"">Shop all Everbilt bolts</a>
Product Information
Internet # 204281325 Model # 800450 Store SKU # 267562 Store SO SKU # None","Details:
  - ACQ Rated Fastener: No
  - Fastener Length: 5 in
  - Fastener Type: Carriage Bolt
  - Grade: A307
  - Measurement System: Inches
  - Package Quantity: 20
  - Product Weight (lb.): 0.27 lb
  - Returnable: 90-Day
  - Thread Style: Coarse Thread

Warranty / Certifications:
  - Manufacturer Warranty: None

Dimensions:
  - Head diameter (in.): 1.06
  - Size: 1/2 in
"
Hardware / Fasteners / Bolts / Carriage Bolts,Everbilt,804626,1/2 in.-13 x 5-1/2 in. Zinc Plated Carriage Bolt,1/2 in~~5-1/2 in~~1,https://www.homedepot.com/p/Everbilt-1-2-in-13-x-5-1-2-in-Zinc-Plated-Carriage-Bolt-804626/204633222,"About This Product
Carriage bolts have a smooth rounded head with a square neck underneath that locks into wood when tightened. Use with a pre-drilled hole and secure with a hex nut and washer to prevent spinning. They are great fasteners for decks, play equipment, docks, fencing, and furniture.
Highlights:
- Extremely sturdy load-bearing fastener
- Square neck prevents the bolt from turning once installed
- Smooth round head is safe for furniture and play equipment
The unique design is great for connections where the head is not accessible for tightening Made from zinc plated steel for durability The self-locking square neck and coarse threads fasten very securely Fully threaded Includes 1 piece to complete your project <a href=""https://www.homedepot.com/c/ab/types-of-fasteners/9ba683603be9fa5395fab9088c80678"" target=""_blank"" style=""color:#F96302;"">Knowing the correct&nbsp;types of fasteners&nbsp;will make your projects run more smoothly and be more secure.</a> <a href=""https://www.homedepot.com/c/ab/types-of-nuts-and-bolts/9ba683603be9fa5395fab901b39a8293"" target=""_blank"" style=""color:#F96302;"">This guide will tell you about the types of nuts and bolts and the different types of bolt heads.</a> <a href=""https://www.homedepot.com/c/ab/grades-of-bolts/9ba683603be9fa5395fab90189731df8"" target=""_blank"" style=""color:#F96302;"">Purchasing the right grade of bolt will make sure you have a solid, durable joining of two materials.</a> <a href=""https://www.homedepot.com/c/ab/types-of-washers-and-nuts/9ba683603be9fa5395fab90d91f22f6"" target=""_blank"" style=""color:#F96302;"">Choosing the right&nbsp;type of&nbsp;washer for&nbsp;a&nbsp;project can be more complicated than it seems. This guide&nbsp;will list and describe the many types of washers and&nbsp;their recommended purposes.</a> <a href=""https://www.homedepot.com/b/Hardware-Fasteners-Bolts/Everbilt/N-5yc1vZc26wZ402"" target=""_blank"" style=""color:#F96302;"">Shop all Everbilt bolts</a>
Product Information
Internet # 204633222 Model # 804626 Store SKU # 654736 Store SO SKU # None","Details:
  - ACQ Rated Fastener: No
  - Fastener Length: 5-1/2 in
  - Fastener Type: Carriage Bolt
  - Finish Family: Zinc
  - Grade: A307
  - Material: Steel
  - Measurement System: Inches
  - Package Quantity: 1
  - Product Weight (lb.): 0.31 lb
  - Thread Style: Coarse Thread

Warranty / Certifications:
  - Manufacturer Warranty: None

Dimensions:
  - Assembled Depth (in.): 0.75 in
  - Assembled Height (in.): 5.5 in
  - Assembled Width (in.): 0.84 in
  - Fastener Length (in.): 5.5
  - Head diameter (in.): 0.75
  - Size: 1/2 in
"
Hardware / Fasteners / Bolts / Carriage Bolts,Everbilt,800500,1/2 in.-13 x 10 in. Zinc Plated Carriage Bolt (10-Pack),1/2 in~~10 in~~10,https://www.homedepot.com/p/Everbilt-1-2-in-13-x-10-in-Zinc-Plated-Carriage-Bolt-10-Pack-800500/204281326,"About This Product
Carriage bolts have a smooth rounded head with a square neck underneath that locks into wood when tightened. Use with a pre-drilled hole and secure with a hex nut and washer to prevent spinning. They are great fasteners for decks, play equipment, docks, fencing, and furniture.
Highlights:
- Extremely sturdy load-bearing fastener
- Square neck prevents the bolt from turning once installed
- Smooth round head is safe for furniture and play equipment
Unique design is great for connections where the head is not accessible for tightening Made from zinc plated steel for durability Self-locking square neck and coarse threads fasten very securely 6 in. thread length Includes 10-pieces to complete your project <a href=""https://www.homedepot.com/c/ab/types-of-fasteners/9ba683603be9fa5395fab9088c80678"" target=""_blank"" style=""color:#F96302;"">Knowing the correct&nbsp;types of fasteners&nbsp;will make your projects run more smoothly and be more secure.</a> <a href=""https://www.homedepot.com/c/ab/types-of-nuts-and-bolts/9ba683603be9fa5395fab901b39a8293"" target=""_blank"" style=""color:#F96302;"">This guide will tell you about the types of nuts and bolts and the different types of bolt heads.</a> <a href=""https://www.homedepot.com/c/ab/grades-of-bolts/9ba683603be9fa5395fab90189731df8"" target=""_blank"" style=""color:#F96302;"">Purchasing the right grade of bolt will make sure you have a solid, durable joining of two materials.</a> <a href=""https://www.homedepot.com/c/ab/types-of-washers-and-nuts/9ba683603be9fa5395fab90d91f22f6"" target=""_blank"" style=""color:#F96302;"">Choosing the right&nbsp;type of&nbsp;washer for&nbsp;a&nbsp;project can be more complicated than it seems. This guide&nbsp;will list and describe the many types of washers and&nbsp;their recommended purposes.</a> <a href=""https://www.homedepot.com/b/Hardware-Fasteners-Bolts/Everbilt/N-5yc1vZc26wZ402"" target=""_blank"" style=""color:#F96302;"">Shop all Everbilt bolts</a>
Product Information
Internet # 204281326 Model # 800500 Store SKU # 247944 Store SO SKU # None","Details:
  - ACQ Rated Fastener: No
  - Fastener Length: 10 in
  - Fastener Type: Carriage Bolt
  - Grade: A307
  - Measurement System: Inches
  - Package Quantity: 10
  - Product Weight (lb.): 0.52 lb
  - Returnable: 90-Day
  - Thread Style: Coarse Thread

Warranty / Certifications:
  - Manufacturer Warranty: None

Dimensions:
  - Head diameter (in.): 1.06
  - Size: 1/2 in
"
Hardware / Fasteners / Bolts / Carriage Bolts,Everbilt,805040,3/8 in.-16 x 5-1/2 in. Zinc Plated Carriage Bolt (15-Pack),3/8 in~~5-1/2 in~~15,https://www.homedepot.com/p/Everbilt-3-8-in-16-x-5-1-2-in-Zinc-Plated-Carriage-Bolt-15-Pack-805040/204281272,"About This Product
Carriage bolts have a smooth rounded head with a square neck underneath that locks into wood when tightened. Use with a pre-drilled hole and secure with a hex nut and washer to prevent spinning. They are great fasteners for decks, play equipment, docks, fencing, and furniture.
Highlights:
- Extremely sturdy load-bearing fastener
- Square neck prevents the bolt from turning once installed
- Smooth round head is safe for furniture and play equipment
The unique design is great for connections where the head is not accessible for tightening Made from zinc plated steel for durability The self-locking square neck and coarse threads fasten very securely Fully threaded Includes 15 pieces to complete your project <a href=""https://www.homedepot.com/c/ab/types-of-fasteners/9ba683603be9fa5395fab9088c80678"" target=""_blank"" style=""color:#F96302;"">Knowing the correct&nbsp;types of fasteners&nbsp;will make your projects run more smoothly and be more secure.</a> <a href=""https://www.homedepot.com/c/ab/types-of-nuts-and-bolts/9ba683603be9fa5395fab901b39a8293"" target=""_blank"" style=""color:#F96302;"">This guide will tell you about the types of nuts and bolts and the different types of bolt heads.</a> <a href=""https://www.homedepot.com/c/ab/grades-of-bolts/9ba683603be9fa5395fab90189731df8"" target=""_blank"" style=""color:#F96302;"">Purchasing the right grade of bolt will make sure you have a solid, durable joining of two materials.</a> <a href=""https://www.homedepot.com/c/ab/types-of-washers-and-nuts/9ba683603be9fa5395fab90d91f22f6"" target=""_blank"" style=""color:#F96302;"">Choosing the right&nbsp;type of&nbsp;washer for&nbsp;a&nbsp;project can be more complicated than it seems. This guide&nbsp;will list and describe the many types of washers and&nbsp;their recommended purposes.</a> <a href=""https://www.homedepot.com/b/Hardware-Fasteners-Bolts/Everbilt/N-5yc1vZc26wZ402"" target=""_blank"" style=""color:#F96302;"">Shop all Everbilt bolts</a>
Product Information
Internet # 204281272 Model # 805040 Store SKU # 654159 Store SO SKU # None","Details:
  - ACQ Rated Fastener: No
  - Fastener Length: 5-1/2 in
  - Fastener Type: Carriage Bolt
  - Finish Family: Zinc
  - Grade: A307
  - Material: Steel
  - Measurement System: Inches
  - Package Quantity: 15
  - Product Weight (lb.): 0.16 lb
  - Returnable: 90-Day
  - Thread Style: Coarse Thread

Warranty / Certifications:
  - Manufacturer Warranty: None

Dimensions:
  - Assembled Depth (in.): 0.84 in
  - Assembled Height (in.): 5.5 in
  - Assembled Width (in.): 0.84 in
  - Fastener Length (in.): 5.5
  - Head diameter (in.): 0.84
  - Size: 3/8 in
"
Hardware / Fasteners / Bolts / Carriage Bolts,Everbilt,805030,5/16 in.-18 x 5-1/2 in. Zinc Plated Carriage Bolt (15-Pack),5/16 in~~5-1/2 in~~15,https://www.homedepot.com/p/Everbilt-5-16-in-18-x-5-1-2-in-Zinc-Plated-Carriage-Bolt-15-Pack-805030/204281273,"About This Product
Carriage bolts have a smooth rounded head with a square neck underneath that locks into wood when tightened. Use with a pre-drilled hole and secure with a hex nut and washer to prevent spinning. They are great fasteners for decks, play equipment, docks, fencing, and furniture.
Highlights:
- Extremely sturdy load-bearing fastener
- Square neck prevents the bolt from turning once installed
- Smooth round head is safe for furniture and play equipment
The unique design is great for connections where the head is not accessible for tightening Made from zinc plated steel for durability The self-locking square neck and coarse threads fasten very securely Fully threaded Includes 15 pieces to complete your project <a href=""https://www.homedepot.com/c/ab/types-of-fasteners/9ba683603be9fa5395fab9088c80678"" target=""_blank"" style=""color:#F96302;"">Knowing the correct&nbsp;types of fasteners&nbsp;will make your projects run more smoothly and be more secure.</a> <a href=""https://www.homedepot.com/c/ab/types-of-nuts-and-bolts/9ba683603be9fa5395fab901b39a8293"" target=""_blank"" style=""color:#F96302;"">This guide will tell you about the types of nuts and bolts and the different types of bolt heads.</a> <a href=""https://www.homedepot.com/c/ab/grades-of-bolts/9ba683603be9fa5395fab90189731df8"" target=""_blank"" style=""color:#F96302;"">Purchasing the right grade of bolt will make sure you have a solid, durable joining of two materials.</a> <a href=""https://www.homedepot.com/c/ab/types-of-washers-and-nuts/9ba683603be9fa5395fab90d91f22f6"" target=""_blank"" style=""color:#F96302;"">Choosing the right&nbsp;type of&nbsp;washer for&nbsp;a&nbsp;project can be more complicated than it seems. This guide&nbsp;will list and describe the many types of washers and&nbsp;their recommended purposes.</a> <a href=""https://www.homedepot.com/b/Hardware-Fasteners-Bolts/Everbilt/N-5yc1vZc26wZ402"" target=""_blank"" style=""color:#F96302;"">Shop all Everbilt bolts</a>
Product Information
Internet # 204281273 Model # 805030 Store SKU # 654035 Store SO SKU # None","Details:
  - ACQ Rated Fastener: No
  - Fastener Length: 5-1/2 in
  - Fastener Type: Carriage Bolt
  - Finish Family: Zinc
  - Grade: A307
  - Material: Steel
  - Measurement System: Inches
  - Package Quantity: 15
  - Product Weight (lb.): 0.11 lb
  - Returnable: 90-Day
  - Thread Style: Coarse Thread

Warranty / Certifications:
  - Manufacturer Warranty: None

Dimensions:
  - Assembled Depth (in.): 0.72 in
  - Assembled Height (in.): 5.5 in
  - Assembled Width (in.): 0.72 in
  - Fastener Length (in.): 5.5
  - Head diameter (in.): 0.72
  - Size: 5/16 in
"
Hardware / Fasteners / Bolts / Carriage Bolts,Everbilt,800426,1/2 in.-13 x 3-1/2 in. Zinc Plated Carriage Bolt,1/2 in~~3-1/2 in~~1,https://www.homedepot.com/p/Everbilt-1-2-in-13-x-3-1-2-in-Zinc-Plated-Carriage-Bolt-800426/204633586,"About This Product
Carriage bolts have a smooth rounded head with a square neck underneath that locks into wood when tightened. Use with a pre-drilled hole and secure with a hex nut and washer to prevent spinning. They are great fasteners for decks, play equipment, docks, fencing, and furniture.
Highlights:
- Extremely sturdy load-bearing fastener
- Square neck prevents the bolt from turning once installed
- Smooth round head is safe for furniture and play equipment
Unique design is great for connections where the head is not accessible for tightening Made from zinc plated steel for durability Self-locking square neck and coarse threads fasten very securely Fully threaded Includes 1-piece to complete your project
Product Information
Internet # 204633586 Model # 800426 Store SKU # 267473 Store SO SKU # None","Details:
  - ACQ Rated Fastener: No
  - Fastener Length: 3-1/2 in
  - Fastener Type: Carriage Bolt
  - Finish Family: Zinc
  - Grade: A307
  - Material: Steel
  - Measurement System: Inches
  - Package Quantity: 1
  - Product Weight (lb.): 0.2 lb
  - Returnable: 90-Day
  - Thread Style: Coarse Thread

Warranty / Certifications:
  - Manufacturer Warranty: None

Dimensions:
  - Assembled Depth (in.): 1.06 in
  - Assembled Height (in.): 3.5 in
  - Assembled Width (in.): 1.06 in
  - Fastener Length (in.): 3.5
  - Head diameter (in.): 1.06
  - Size: 1/2 in
"
